Tab,Ticker,Sector,Current Price,52-Week High,RSI,P/E Ratio,PEG,P/S Ratio,PSG,Market Cap,Target Price,Upside %,Revenue Growth %,EPS Growth %,Gross Margin %,Net Profit Margin %,Debt/Equity,Beta,Insider Ownership %,Institutional Ownership %,Analyst Recom,Short Interest,Short Float %,Earnings Date,Investment Score
Investment Master,GWRE,Technology,140.71,272.59,61.18,75.81,1.38,8.25,0.31,11715000000,198.09,40.78,26.93,-63.85,63.97,11.25,0.53,0.94,0.66,105.75,1.5,5.73,6.92,6/4/2026 4:30:00 PM,57.6
Investment Master,RBRK,Technology,88.05,99.75,65.63,,,12.72,0.33,18123180000,94.77,7.63,38.99,61.43,80.58,-20.25,,1.1,26.68,57.44,1.1,13.03,8.63,6/4/2026 4:30:00 PM,57.6
Investment Master,TTD,Communication Services,18.94,91.45,46.23,21.35,0.97,3.0,0.25,8903860000,25.31,33.63,11.82,-16.77,77.83,14.57,0.17,1.03,11.16,81.72,2.47,76.79,18.38,5/7/2026 4:30:00 PM,57.4
Investment Master,SYF,Financial,73.68,88.77,49.19,7.63,0.82,1.31,,24783750000,89.64,21.66,-2.87,19.88,81.03,18.53,1.0,1.32,0.52,108.52,1.88,18.15,5.43,7/21/2026 8:30:00 AM,57.2
Investment Master,GNTX,Consumer Cyclical,23.7,29.38,41.7,13.36,0.9,1.92,0.11,5046960000,27.29,15.15,17.11,9.51,34.32,14.53,0.0,0.78,0.36,95.9,2.0,14.92,7.03,7/24/2026 8:30:00 AM,57.0
Investment Master,AMCR,Consumer Cyclical,42.78,50.94,54.98,29.48,1.08,0.89,0.01,19779150000,49.63,16.01,77.44,-11.55,16.71,3.06,1.43,0.61,0.27,79.52,1.88,28.71,6.23,5/6/2026 8:30:00 AM,57.0
Investment Master,NVT,Industrials,161.78,184.64,49.6,54.41,0.99,6.05,0.11,26163140000,200.87,24.16,53.47,-60.21,37.01,11.26,0.45,1.36,0.99,93.59,1.47,4.62,2.89,5/1/2026 8:30:00 AM,57.0
Investment Master,VLY,Financial,14.58,15.01,55.22,13.07,0.44,2.29,0.58,8079230000,16.47,12.96,3.92,59.3,,17.79,0.39,1.05,14.31,75.55,1.4,40.56,8.54,7/23/2026 8:30:00 AM,56.9
Investment Master,RJF,Financial,167.43,177.66,65.53,15.83,0.76,1.98,0.18,32629270000,182.58,9.05,10.82,15.42,87.69,12.96,0.47,0.94,10.47,80.7,2.41,10.5,6.02,7/22/2026 4:30:00 PM,56.7
Investment Master,TXN,Technology,305.55,334.04,52.3,52.27,1.49,15.08,0.81,278078850000,307.1,0.51,18.58,31.23,57.32,28.94,0.84,1.31,0.26,90.81,2.28,16.88,1.86,7/22/2026 4:30:00 PM,56.4
Investment Master,DECK,Consumer Cyclical,106.6,126.5,51.83,15.14,1.19,2.71,0.31,14804710000,128.26,20.32,8.68,-4.02,56.14,18.77,0.15,1.16,1.08,100.0,2.21,6.56,4.77,7/23/2026 4:30:00 PM,56.3
Investment Master,CSCO,Technology,117.09,130.36,50.62,38.17,2.14,7.6,0.64,461502590000,131.15,12.01,11.96,36.1,63.53,20.13,0.68,1.01,0.24,81.1,1.93,53.8,1.37,5/13/2026 4:30:00 PM,56.3
Investment Master,CARG,Consumer Cyclical,34.05,39.42,59.16,22.33,0.98,3.21,0.39,3070870000,37.71,10.75,8.17,-8.8,88.61,15.57,0.79,1.18,20.54,92.14,1.81,7.44,10.39,5/7/2026 4:30:00 PM,56.1
Investment Master,CPRX,Healthcare,31.49,32.56,70.17,18.1,0.85,6.46,1.15,3854920000,31.67,0.57,5.63,12.37,79.62,37.08,0.0,0.75,8.8,82.84,2.8,7.85,7.03,5/11/2026 4:30:00 PM,56.1
Investment Master,DOX,Technology,51.96,90.29,40.79,10.43,0.69,1.21,0.31,5589390000,84.67,62.95,3.92,-11.62,36.12,11.57,0.32,0.42,1.22,98.97,2.25,9.56,9.0,5/13/2026 4:30:00 PM,56.1
Investment Master,HBAN,Financial,17.85,19.46,58.38,13.67,0.62,2.76,0.1,36184280000,20.53,15.01,26.86,-24.84,,15.76,0.72,0.95,0.91,89.13,1.57,66.24,3.3,7/23/2026 8:30:00 AM,55.9
Investment Master,KLAC,Technology,230.37,307.36,49.34,65.13,1.84,22.99,2.0,300926630000,240.35,4.33,11.52,11.65,59.91,35.68,1.05,1.42,0.87,91.93,1.97,34.38,3.24,7/28/2026 4:30:00 PM,55.9
Investment Master,EME,Industrials,774.74,952.0,42.04,25.93,1.85,1.94,0.1,34429660000,1000.14,29.09,19.67,30.04,19.29,7.54,0.13,1.14,0.74,97.15,1.91,1.28,2.9,4/29/2026 8:30:00 AM,55.8
Investment Master,ABNB,Consumer Cyclical,146.54,150.19,56.08,36.09,1.13,6.95,0.39,88320370000,157.61,7.55,17.87,7.34,72.38,19.8,0.33,1.15,32.58,59.61,2.11,14.89,3.72,8/6/2026 4:30:00 PM,55.7
Investment Master,CTSH,Technology,43.03,87.03,44.1,9.34,0.76,0.95,0.16,20390610000,63.22,46.92,5.83,3.61,30.87,10.41,0.07,0.84,0.49,105.53,2.06,59.75,12.67,7/29/2026 8:30:00 AM,55.6
Investment Master,HAYW,Industrials,15.88,17.73,53.24,21.98,1.45,3.0,0.26,3445370000,17.25,8.63,11.53,62.54,45.02,13.98,0.63,1.09,2.76,100.55,2.4,10.17,4.82,4/29/2026 8:30:00 AM,55.6
Investment Master,DT,Technology,45.04,55.49,59.06,84.01,1.2,6.48,0.33,13071910000,45.91,1.93,19.44,-54.84,81.56,8.06,0.06,0.72,1.09,99.81,1.77,10.39,3.62,5/13/2026 8:30:00 AM,55.6
Investment Master,IBM,Technology,217.07,332.47,30.34,19.19,1.96,2.96,0.31,204020900000,297.62,37.11,9.46,14.44,57.8,15.61,2.12,0.67,0.1,66.18,2.04,34.28,3.65,7/14/2026 8:30:00 AM,55.4
Investment Master,NTNX,Technology,55.47,82.42,68.4,58.12,2.0,5.45,0.54,14994680000,58.21,4.94,10.03,19.25,87.08,10.03,,0.61,2.52,89.46,2.1,22.3,8.46,5/27/2026 4:30:00 PM,55.3
Investment Master,PWR,Industrials,660.94,788.71,43.58,90.68,1.84,3.29,0.12,99180760000,803.46,21.56,26.33,51.81,13.3,3.67,0.7,1.23,0.94,94.3,1.69,3.34,2.24,7/30/2026 8:30:00 AM,55.1
Investment Master,CFG,Financial,70.32,72.94,58.22,16.65,0.46,2.45,0.91,29737050000,76.83,9.26,2.69,46.43,,15.09,0.47,1.01,0.95,98.43,1.4,15.64,3.74,7/16/2026 8:30:00 AM,55.0
Investment Master,FLEX,Technology,132.24,166.86,43.94,56.71,0.46,1.74,0.1,48451360000,172.4,30.37,16.86,17.12,9.16,3.15,0.87,1.66,0.66,98.78,1.5,7.41,2.04,7/29/2026 8:30:00 AM,54.9
Investment Master,UPWK,Communication Services,9.03,22.84,55.64,11.25,0.39,1.41,0.98,1115370000,12.44,37.76,1.44,-12.0,77.54,13.81,0.67,0.99,5.19,96.53,2.4,25.03,21.37,5/7/2026 4:30:00 PM,54.8
Investment Master,CRWV,Technology,79.94,153.2,35.9,,,7.0,0.06,43612890000,141.12,76.53,111.69,-76.43,34.82,-25.58,7.39,7.29,37.88,44.89,1.9,80.96,23.89,5/7/2026 4:30:00 PM,54.7
Investment Master,S,Technology,19.92,21.4,70.26,,0.75,6.51,0.31,6828650000,19.45,-2.36,20.8,64.4,73.0,-30.38,0.0,0.8,6.92,78.24,1.89,23.11,7.24,5/28/2026 4:30:00 PM,54.6
Investment Master,VST,Utilities,158.43,219.83,52.11,26.45,0.17,3.25,,53419820000,230.18,45.29,-10.0,407.29,14.65,12.45,3.56,1.41,0.97,91.29,1.38,15.92,4.77,8/7/2026 8:30:00 AM,54.6
Investment Master,IRM,Real Estate,122.66,134.67,48.15,134.69,3.45,5.04,0.23,36494380000,133.0,8.43,21.58,787.08,40.39,3.76,,1.22,0.94,88.31,1.5,7.46,2.53,4/30/2026 8:30:00 AM,54.5
Investment Master,NDAQ,Financial,88.01,101.78,55.88,26.51,1.38,6.02,2.68,49773250000,108.0,22.71,2.25,33.29,57.81,23.15,0.79,0.98,21.37,75.43,1.4,9.33,2.1,7/23/2026 8:30:00 AM,54.4
Investment Master,FTI,Energy,74.57,77.78,66.27,28.53,1.1,2.92,0.28,29731200000,76.4,2.45,10.46,92.99,22.49,10.65,0.39,0.72,1.0,99.81,1.91,14.46,3.66,7/30/2026 8:30:00 AM,54.2
Investment Master,RGTI,Technology,16.11,58.16,37.96,,,534.43,2.69,5354950000,31.0,92.43,198.91,-148.42,-59.45,-2253.59,0.01,1.99,1.73,52.9,1.69,58.63,17.95,5/11/2026 4:30:00 PM,54.2
Investment Master,DIS,Communication Services,95.87,123.4,40.0,15.34,1.07,1.71,0.23,166479350000,128.25,33.77,7.45,-29.76,31.63,11.53,0.44,1.4,0.16,78.31,1.42,23.78,1.37,5/6/2026 8:30:00 AM,54.1
Investment Master,RYAN,Financial,41.18,67.7,63.82,55.96,1.78,3.43,0.24,10857500000,44.41,7.84,14.57,158.3,,3.43,5.88,0.6,12.65,88.04,2.41,14.9,13.18,7/30/2026 4:30:00 PM,53.9
Investment Master,MGY,Energy,26.68,32.76,50.25,15.48,0.83,3.85,1.65,5081780000,32.42,21.51,2.34,-0.28,46.04,24.06,0.2,0.71,0.94,111.16,1.9,19.89,10.86,8/6/2026 8:30:00 AM,53.8
Investment Master,NXT,Technology,104.66,163.12,40.61,27.3,1.24,4.46,,15872030000,155.1,48.19,-4.74,-7.61,32.19,16.46,0.02,1.91,1.84,107.71,1.62,7.1,4.76,7/30/2026 4:30:00 PM,53.5
Investment Master,PB,Financial,72.5,77.2,54.99,13.14,1.09,4.85,0.39,8689470000,79.62,9.82,12.3,-14.8,,29.54,0.3,0.66,4.33,73.65,2.47,6.18,5.39,7/29/2026 8:30:00 AM,53.5
Investment Master,ZS,Technology,152.09,337.0,59.53,,1.85,7.75,0.3,24594410000,192.15,26.34,25.43,-224.81,76.29,-2.44,0.79,0.95,35.17,54.35,1.49,8.29,7.9,5/26/2026 4:30:00 PM,53.5
Investment Master,CRWD,Technology,210.73,209.49,69.47,,4.65,42.12,1.65,214577770000,188.17,-10.71,25.57,124.26,74.89,-0.89,0.18,1.24,3.55,72.29,1.62,28.54,2.91,6/3/2026 4:30:00 PM,53.3
Investment Master,MWA,Industrials,24.7,31.0,40.48,18.74,2.17,2.64,0.48,3864840000,31.0,25.51,5.52,15.29,37.58,14.17,0.42,1.03,0.9,96.01,2.67,4.93,3.18,5/5/2026 4:30:00 PM,53.1
Investment Master,XYL,Industrials,121.55,154.27,67.0,30.2,1.99,3.18,1.17,28891650000,152.31,25.31,2.71,14.41,38.48,10.8,0.19,1.02,0.35,96.81,1.77,7.88,3.33,7/28/2026 8:30:00 AM,52.7
Investment Master,STM,Technology,70.13,81.42,49.12,455.98,0.28,5.02,0.22,62330840000,79.44,13.28,23.2,-32.33,33.84,1.17,0.14,1.93,0.0,12.19,1.93,10.26,1.15,7/23/2026 8:30:00 AM,52.5
Investment Master,NTLA,Healthcare,13.3,28.25,38.63,,,28.12,,1858300000,26.59,99.92,-9.5,26.48,76.32,-597.04,0.13,1.8,4.46,76.35,2.29,49.22,36.87,5/11/2026 8:30:00 AM,51.6
Investment Master,JCI,Industrials,145.24,151.18,54.26,25.98,1.2,3.63,0.44,88613190000,158.22,8.94,8.21,38.05,36.49,14.45,0.7,1.32,0.34,94.1,2.21,9.13,1.5,5/6/2026 8:30:00 AM,51.5
Investment Master,POWL,Industrials,234.25,327.99,37.65,45.78,2.1,7.54,1.17,8534120000,289.17,23.45,6.45,-1.12,30.05,16.51,0.0,1.17,21.48,80.3,1.86,2.23,7.81,5/4/2026 4:30:00 PM,51.3
Investment Master,APA,Energy,34.53,45.66,49.98,8.05,1.17,1.42,,12205320000,43.0,24.53,-11.72,32.16,41.44,17.8,0.7,0.36,0.49,100.48,2.7,31.56,8.97,8/6/2026 8:30:00 AM,51.2
Investment Master,AIG,Financial,79.0,87.29,57.12,13.95,0.86,1.57,,41886290000,88.65,12.22,-1.96,20.82,,11.86,0.23,0.54,0.29,98.01,2.3,9.48,1.79,8/6/2026 4:30:00 PM,51.1
Investment Master,PYPL,Financial,47.37,79.51,63.9,8.89,1.45,1.23,0.14,41785340000,47.14,-0.49,8.81,-6.09,41.43,14.87,0.58,1.33,0.11,78.11,2.91,54.92,6.23,7/28/2026 8:30:00 AM,51.1
Investment Master,SN,Consumer Cyclical,149.89,154.29,63.06,30.21,1.4,3.22,0.21,21212490000,161.04,7.44,15.55,2.94,48.62,10.7,0.31,1.23,40.9,59.46,1.0,9.08,10.86,5/6/2026 8:30:00 AM,50.9
Investment Master,VSNT,Communication Services,34.8,59.0,32.88,5.89,0.52,0.74,,4910990000,43.33,24.51,-1.17,-20.39,40.88,12.72,0.37,,0.53,82.72,2.62,3.82,2.71,8/6/2026 8:30:00 AM,50.9
Investment Master,FTNT,Technology,166.83,165.28,66.79,64.46,4.29,17.19,0.85,122227730000,117.97,-29.29,20.13,28.98,80.3,27.49,0.5,1.08,17.23,70.62,2.8,15.06,2.48,7/29/2026 4:30:00 PM,50.8
Investment Master,ONTO,Technology,319.32,386.45,52.09,148.24,0.94,15.41,1.62,15884120000,366.0,14.62,9.51,-47.97,49.26,10.33,0.0,1.57,0.63,99.88,1.08,2.63,5.31,5/5/2026 4:30:00 PM,50.6
Investment Master,ALRM,Technology,52.23,59.53,75.22,21.67,2.58,2.49,0.23,2583330000,60.0,14.88,11.04,-10.25,62.66,12.36,0.66,0.77,6.21,96.61,2.43,2.74,5.91,5/7/2026 4:30:00 PM,50.5
Investment Master,PFG,Financial,112.92,114.06,61.3,16.14,1.0,1.58,,24392120000,106.17,-5.98,-4.51,816.94,,10.1,0.33,0.89,0.77,81.3,3.0,8.88,4.14,7/27/2026 4:30:00 PM,50.4
Investment Master,DVN,Energy,43.4,52.71,50.97,12.04,0.52,2.97,0.97,50057700000,59.81,37.81,3.06,-74.64,23.26,13.45,0.56,0.43,1.64,48.07,1.36,29.34,2.59,8/4/2026 4:30:00 PM,50.3
Investment Master,ASB,Financial,30.71,31.5,59.26,10.68,1.15,2.06,0.7,5096060000,33.0,7.46,2.96,18.38,,19.35,0.89,0.77,14.67,90.37,2.2,6.9,4.87,7/23/2026 4:30:00 PM,49.8
Investment Master,FITB,Financial,57.05,58.51,61.97,19.13,0.73,3.67,0.16,51705080000,61.05,7.01,23.33,-78.19,,14.38,0.59,0.93,0.46,91.49,1.7,52.15,5.78,7/17/2026 8:30:00 AM,49.6
Investment Master,KEY,Financial,23.3,23.72,58.67,14.27,0.64,2.26,,25149290000,24.97,7.17,-1.18,33.12,,16.19,0.85,1.03,0.4,88.65,1.95,31.01,2.88,7/21/2026 8:30:00 AM,49.6
Investment Master,FHN,Financial,25.72,26.56,58.5,12.89,0.9,2.45,2.08,12207170000,27.88,8.4,1.18,29.74,,20.05,0.6,0.63,1.33,86.92,2.19,14.54,3.1,7/15/2026 8:30:00 AM,49.5
Investment Master,BANC,Financial,20.59,21.61,58.34,15.86,0.33,1.74,3.11,3175020000,23.14,12.38,0.56,49.77,,11.39,0.99,0.75,3.3,97.66,1.27,9.76,6.55,4/22/2026 4:30:00 PM,49.3
Investment Master,CRSP,Healthcare,50.46,78.48,40.52,,,1187.03,17.32,4866800000,82.15,62.8,68.55,19.13,-5283.4,-13856.54,0.43,1.73,7.16,72.8,1.92,20.4,22.78,5/4/2026 4:30:00 PM,49.3
Investment Master,ETN,Industrials,415.52,436.75,53.35,40.62,1.79,5.66,0.34,161346400000,469.41,12.97,16.84,-9.15,36.89,13.99,1.11,1.18,0.2,87.9,1.61,9.29,2.4,5/5/2026 8:30:00 AM,48.8
Investment Master,COP,Energy,111.87,135.86,52.6,19.02,0.9,2.36,,136290549999,142.33,27.23,-5.2,-20.22,23.54,12.61,0.36,0.11,0.1,87.25,1.73,19.18,1.58,8/6/2026 8:30:00 AM,48.6
Investment Master,LAUR,Consumer Defensive,39.83,40.75,66.58,21.01,0.87,3.21,0.21,5575340000,40.25,1.05,15.43,-14.91,26.92,16.08,0.69,0.4,7.51,94.58,1.33,4.75,3.67,7/30/2026 8:30:00 AM,48.6
Investment Master,MTDR,Energy,52.48,66.84,51.15,13.51,0.4,1.81,,6516880000,71.95,37.1,-6.42,-115.17,38.9,13.45,0.62,0.75,7.29,95.0,1.43,13.03,11.32,8/5/2026 4:30:00 PM,48.6
Investment Master,ZION,Financial,70.42,71.26,62.38,10.95,1.36,2.1,,10358210000,73.33,4.13,-1.33,37.45,,19.2,0.36,0.79,1.59,80.48,2.54,6.52,4.51,7/20/2026 4:30:00 PM,48.3
Investment Master,MSI,Technology,413.71,492.22,50.4,33.35,2.36,5.79,0.79,68674030000,509.2,23.08,7.36,-13.97,49.07,17.61,3.77,0.88,0.41,90.12,1.47,3.67,2.22,5/7/2026 4:30:00 PM,47.9
Investment Master,OKTA,Technology,154.62,153.2,71.57,112.3,3.21,8.97,0.8,26874090000,123.72,-19.98,11.19,20.1,77.44,8.24,0.06,0.77,5.0,93.51,1.76,8.6,5.21,5/28/2026 4:30:00 PM,47.6
Investment Master,MTB,Financial,241.85,244.56,64.28,13.54,1.07,2.68,1.75,35417740000,246.64,1.98,1.53,24.62,,20.98,0.68,0.58,0.36,93.84,2.59,5.99,4.11,7/15/2026 8:30:00 AM,47.4
Investment Master,PANW,Technology,352.89,368.17,65.87,290.28,6.56,27.12,0.87,287605360000,331.02,-6.2,31.15,-159.65,71.05,7.95,0.07,0.91,1.01,80.49,1.6,25.0,3.1,6/2/2026 4:30:00 PM,47.4
Investment Master,GFS,Technology,63.39,92.55,35.7,45.54,1.08,5.09,1.65,34782140000,82.05,29.44,3.09,-51.3,26.11,11.37,0.15,1.77,76.16,25.63,2.08,7.25,5.54,8/5/2026 8:30:00 AM,47.1
Investment Master,FNB,Financial,18.99,19.59,57.28,11.71,0.97,2.5,3.25,6759760000,20.89,10.01,0.77,18.03,,21.7,0.65,0.87,1.62,88.43,1.33,31.12,8.89,7/16/2026 4:30:00 PM,46.9
Investment Master,WBS,Financial,76.12,77.69,56.57,12.47,1.18,2.78,1.3,12333460000,75.25,-1.14,2.14,15.16,,22.37,0.59,1.01,0.75,91.09,2.85,12.05,7.49,7/21/2026 4:30:00 PM,46.8
Investment Master,EQIX,Real Estate,1023.54,1128.74,42.24,70.78,3.6,10.7,1.09,100945860000,1206.21,17.85,9.84,19.96,27.71,15.07,1.63,0.97,0.35,100.24,1.44,1.77,1.8,7/29/2026 4:30:00 PM,46.5
Investment Master,MBLY,Consumer Cyclical,10.09,17.12,59.49,,1.47,4.22,0.15,8497650000,12.6,24.88,27.4,-3620.7,47.37,-203.97,0.0,1.15,79.84,22.44,2.31,32.19,18.97,7/23/2026 8:30:00 AM,46.4
Investment Master,NET,Technology,281.75,280.15,69.44,,5.48,42.97,1.28,100055830000,251.93,-10.58,33.54,41.55,73.3,-3.72,2.31,1.66,10.45,79.93,1.84,9.28,2.92,5/7/2026 4:30:00 PM,45.8
Investment Master,FOX,Communication Services,49.5,68.17,46.59,13.06,1.33,1.35,,21901860000,71.12,43.68,-8.63,-48.79,34.37,10.56,0.69,0.58,68.31,34.31,2.1,11.05,8.31,5/11/2026 8:30:00 AM,45.5
Investment Master,PR,Energy,19.59,22.68,55.86,22.79,0.53,3.23,3.8,16402470000,25.0,27.62,0.85,-88.07,31.86,12.82,0.33,0.48,10.85,84.79,1.19,27.17,3.64,8/5/2026 4:30:00 PM,45.5
Investment Master,RF,Financial,30.92,31.53,63.62,12.82,1.0,2.76,4.84,26386490000,31.68,2.46,0.57,21.53,,22.3,0.34,1.02,0.3,86.06,2.75,53.91,6.34,7/17/2026 8:30:00 AM,45.1
Investment Master,FLNC,Utilities,15.61,33.51,38.64,,,1.11,0.14,2877090000,19.16,22.74,7.71,33.88,11.1,-1.62,1.09,2.77,24.49,56.81,2.79,25.75,25.68,5/6/2026 4:30:00 PM,44.6
Investment Master,ACLS,Technology,142.24,193.79,43.31,44.31,33.34,5.17,1.56,4371590000,169.67,19.28,3.32,-66.35,43.07,11.93,0.07,1.9,1.42,109.34,2.67,1.9,6.27,5/7/2026 4:30:00 PM,44.1
Investment Master,INTC,Technology,107.76,142.35,43.21,,0.84,10.07,1.4,541601770000,111.3,3.29,7.18,-288.04,35.9,-5.9,0.4,2.22,15.51,62.18,2.54,127.79,2.98,7/23/2026 4:30:00 PM,43.7
Investment Master,CARR,Industrials,69.76,81.09,50.87,45.83,1.82,2.65,1.12,57941290000,77.14,10.58,2.36,-39.54,25.18,5.98,0.93,1.3,4.74,89.71,2.0,15.72,1.99,7/28/2026 8:30:00 AM,42.3
Investment Master,BMI,Technology,141.46,249.58,54.36,31.99,4.46,4.6,,4128590000,152.0,7.45,-8.97,-28.33,41.37,14.56,0.0,0.64,0.69,107.31,2.2,4.5,15.53,7/22/2026 8:30:00 AM,41.9
Investment Master,FOXA,Communication Services,54.87,76.39,46.5,14.48,1.48,1.35,,21811000000,71.53,30.36,-8.63,-48.79,34.37,10.56,0.69,0.55,53.02,59.13,2.05,39.6,20.08,5/11/2026 8:30:00 AM,41.8
Investment Master,TEM,Healthcare,58.67,104.32,56.25,,,7.72,0.21,10535070000,66.56,13.45,36.12,-77.97,62.22,-22.2,3.17,3.48,40.94,53.08,2.05,33.6,31.67,7/30/2026 4:30:00 PM,40.4
Investment Master,MGM,Consumer Cyclical,46.67,51.59,51.92,64.37,,0.67,0.16,11940570000,49.41,5.87,4.15,-5.9,38.26,1.06,13.02,1.31,27.43,68.37,2.31,18.91,10.18,7/29/2026 4:30:00 PM,40.0
Investment Master,QBTS,Technology,18.95,46.76,36.91,,,564.3,,7019940000,38.31,102.16,-80.95,-164.55,32.92,-2957.23,0.04,2.13,3.55,47.64,1.31,63.22,17.69,5/12/2026 8:30:00 AM,37.4
Investment Master,HON,Industrials,222.68,260.14,43.59,15.78,2.73,1.78,,70550930000,253.09,13.66,-6.9,-42.16,38.06,11.37,2.78,0.86,0.1,79.59,1.96,11.62,3.67,7/23/2026 8:30:00 AM,36.8
Investment Master,FCEL,Industrials,21.35,37.88,47.66,,,10.17,,1706500000,22.83,6.93,-4.86,18.77,-18.2,-134.32,0.19,2.37,0.32,37.56,2.67,10.27,15.24,6/8/2026 8:30:00 AM,35.6
Investment Master,PRME,Healthcare,3.47,6.94,48.22,,,155.52,,626740000,7.12,105.19,-41.13,30.04,-85.35,-4917.55,1.49,2.27,47.42,43.33,1.46,34.73,36.57,5/7/2026 8:30:00 AM,35.6
Investment Master,DOW,Basic Materials,30.31,42.74,47.53,,,0.56,,21845670000,36.65,20.92,-6.11,-69.17,5.98,-7.27,1.29,0.43,0.26,74.07,2.3,34.84,4.85,7/23/2026 8:30:00 AM,34.9
Investment Master,SMR,Industrials,8.6,57.41,37.37,,,168.35,,3143140000,15.43,79.42,-95.78,-25.52,19.69,-2066.55,0.0,2.27,3.1,49.16,2.4,72.27,21.55,8/5/2026 4:30:00 PM,33.3
Investment Master,BKSY,Industrials,25.67,52.88,39.28,,,9.74,,952590000,39.17,52.59,-29.68,-97.33,36.21,-89.06,2.61,2.6,14.92,66.47,1.62,8.0,25.33,5/7/2026 8:30:00 AM,29.2
Investment Master,NVTS,Technology,13.09,34.17,34.19,,,76.6,,3102250000,14.46,10.47,-38.66,-63.95,-16.69,-330.67,0.02,3.84,13.39,44.32,2.88,34.52,16.82,7/27/2026 4:30:00 PM,24.3
Investment Master,AI,Technology,9.15,30.11,44.79,,,5.68,,1422370000,8.82,-3.61,-52.54,-32.13,30.92,-187.95,0.09,2.07,12.57,55.46,3.4,44.67,32.86,6/3/2026 4:30:00 PM,22.7
Speculative Investments,DRAM,Financial,61.23,81.34,47.27,,,,,,,,,,,,,,,,,11.55,,,100.0
Speculative Investments,GENB,Healthcare,14.21,18.18,43.7,,,,,1821620000,25.4,78.75,,,,,0.13,,57.06,19.46,1.0,5.92,10.75,5/7/2026 8:30:00 AM,87.9
Speculative Investments,NNE,Industrials,18.14,60.87,36.36,,,,,944790000,41.67,129.71,,69.08,,,0.0,5.34,17.8,46.19,1.57,11.89,27.78,5/14/2026 4:30:00 PM,81.5
Speculative Investments,OCTV,Technology,16.62,30.0,43.25,,23.69,,,4461440000,23.0,38.39,,,,,0.01,,21.88,0.12,1.67,0.73,0.35,06/03/2026,69.6
Speculative Investments,OKLO,Utilities,46.24,193.88,35.02,,,,,8045350000,87.61,89.47,,-173.38,,,0.0,1.17,16.05,53.0,2.09,24.37,16.68,5/12/2026 4:30:00 PM,62.6
Speculative Investments,PSUS,Financial,37.29,44.0,42.35,,,,,3729000000,39.5,5.93,,,,,,,,11.09,,0.23,0.23,,57.7
Speculative Investments,QS,Consumer Cyclical,6.42,19.07,39.18,,,,,3949230000,7.0,9.03,,20.98,,,0.06,2.66,19.33,36.72,3.5,96.66,19.48,7/22/2026 4:30:00 PM,53.2
Speculative Investments,INFQ,Technology,10.45,27.5,37.28,,,241.03,,2280150000,21.0,100.96,,-63925.0,21.04,-1027.12,0.01,4.1,14.17,15.19,1.0,21.9,11.69,5/14/2026 4:30:00 PM,50.2
Speculative Investments,UEC,Energy,10.39,20.34,42.72,,,254.54,,5141720000,18.25,75.65,,-51.78,-99.39,-513.24,0.0,1.22,1.91,80.56,1.22,61.08,12.58,6/9/2026 8:30:00 AM,42.9
Speculative Investments,WULF,Financial,19.41,29.84,35.84,,,57.23,,9618290000,38.44,98.04,-1.14,-530.69,3.62,-611.46,,3.78,30.84,80.64,1.05,104.66,30.54,5/8/2026 8:30:00 AM,35.6
