Tab,Ticker,Sector,Current Price,52-Week High,RSI,P/E Ratio,PEG,P/S Ratio,PSG,Market Cap,Target Price,Upside %,Revenue Growth %,EPS Growth %,Gross Margin %,Net Profit Margin %,Debt/Equity,Beta,Insider Ownership %,Institutional Ownership %,Analyst Recom,Short Interest,Short Float %,Earnings Date,Investment Score
Investment Master,GEV,Industrials,1103.78,1195.99,54.69,32.16,1.82,7.54,0.47,296607240000,1228.03,11.26,15.98,1816.17,20.16,23.83,0.21,1.01,0.15,79.73,1.69,10.54,3.93,7/22/2026 8:30:00 AM,58.4
Investment Master,PEGA,Technology,31.23,68.1,45.35,16.81,0.57,3.07,,5219030000,58.5,87.32,-9.6,-59.5,74.84,20.04,0.1,0.87,45.94,56.25,1.27,13.85,15.33,7/21/2026 4:30:00 PM,58.3
Investment Master,YOU,Technology,55.48,62.73,52.94,44.81,0.62,7.87,0.4,7415530000,62.6,12.83,19.7,47.03,61.78,13.0,0.6,1.06,7.92,95.43,2.33,9.9,10.67,5/6/2026 8:30:00 AM,58.3
Investment Master,GNTX,Consumer Cyclical,22.3,29.38,29.67,12.57,0.84,1.8,0.11,4748890000,27.29,22.38,17.11,9.51,34.32,14.53,0.0,0.78,0.36,95.82,2.0,14.84,7.0,7/24/2026 8:30:00 AM,57.9
Investment Master,DECK,Consumer Cyclical,102.0,126.5,44.4,14.49,1.16,2.6,0.3,14165860000,127.21,24.72,8.68,-4.02,56.14,18.77,0.15,1.16,1.06,100.2,2.29,5.92,4.31,5/21/2026 4:30:00 PM,57.8
Investment Master,BNL,Real Estate,21.85,21.94,66.38,33.67,1.29,8.95,1.08,4190100000,22.7,3.89,8.25,175.03,59.48,25.85,0.93,0.95,1.14,94.04,1.73,9.99,5.27,7/29/2026 4:30:00 PM,57.5
Investment Master,MRVL,Technology,244.52,329.9,47.28,83.56,0.84,24.54,0.89,213906100000,262.17,7.22,27.57,-81.0,50.64,28.99,0.3,2.22,0.77,78.21,1.43,39.31,4.53,5/27/2026 4:30:00 PM,57.5
Investment Master,TTD,Communication Services,18.91,91.44,46.2,21.31,1.04,2.99,0.25,8889750000,25.41,34.37,11.82,-16.77,77.83,14.57,0.17,1.03,11.16,81.87,2.47,72.98,17.47,5/7/2026 4:30:00 PM,57.5
Investment Master,NVT,Industrials,157.95,184.65,46.08,53.12,0.98,5.9,0.11,25543750000,196.05,24.12,53.47,-60.21,37.01,11.26,0.45,1.37,0.99,93.68,1.5,5.46,3.41,5/1/2026 8:30:00 AM,57.5
Investment Master,CSCO,Technology,113.99,130.36,46.6,37.16,2.08,7.4,0.62,449284150000,131.15,15.05,11.96,36.1,63.53,20.13,0.68,1.01,0.24,81.15,1.93,61.78,1.57,5/13/2026 4:30:00 PM,57.3
Investment Master,QCOM,Technology,191.94,259.91,46.73,20.88,5.04,4.55,,202304770000,224.43,16.93,-3.46,172.6,54.8,22.31,0.56,1.63,0.09,82.49,2.58,44.62,4.24,4/29/2026 4:30:00 PM,57.3
Investment Master,VLY,Financial,14.47,15.01,53.79,12.98,0.43,2.28,0.58,8018280000,16.33,12.85,3.92,59.3,,17.79,0.39,1.05,14.31,75.59,1.4,39.75,8.37,4/23/2026 8:30:00 AM,57.2
Investment Master,CRWD,Technology,188.32,209.5,60.95,,4.16,37.64,1.47,191758600000,186.73,-0.84,25.57,124.26,74.89,-0.89,0.18,1.24,3.53,72.34,1.62,30.89,3.15,6/3/2026 4:30:00 PM,57.2
Investment Master,DOX,Technology,51.12,92.74,35.93,10.27,0.68,1.19,0.3,5499030000,84.67,65.63,3.92,-11.62,36.12,11.57,0.32,0.42,1.22,98.94,1.86,8.78,8.27,5/13/2026 4:30:00 PM,57.1
Investment Master,ABNB,Consumer Cyclical,141.96,150.19,51.02,34.97,1.1,6.73,0.38,85556970000,157.47,10.93,17.87,7.34,72.38,19.8,0.33,1.15,32.56,59.69,2.11,14.63,3.66,5/7/2026 4:30:00 PM,56.9
Investment Master,RJF,Financial,165.35,177.66,65.31,15.63,0.77,1.95,0.18,32223910000,180.08,8.91,10.82,15.42,87.69,12.96,0.47,0.93,10.47,80.71,2.44,11.08,6.35,7/22/2026 4:30:00 PM,56.9
Investment Master,HBAN,Financial,17.46,19.45,53.42,13.37,0.61,2.7,0.1,35393700000,20.53,17.58,26.86,-24.84,,15.76,0.72,0.96,0.91,89.23,1.57,78.04,3.89,7/23/2026 8:30:00 AM,56.7
Investment Master,IRM,Real Estate,115.46,134.68,33.64,126.78,3.25,4.74,0.22,34352199999,133.0,15.19,21.58,787.08,40.39,3.76,,1.23,0.94,88.28,1.5,8.07,2.74,4/30/2026 8:30:00 AM,56.6
Investment Master,CTSH,Technology,42.43,87.04,40.85,9.21,0.75,0.94,0.16,20106280000,66.74,57.29,5.83,3.61,30.87,10.41,0.07,0.84,0.49,105.14,2.06,59.81,12.68,7/29/2026 8:30:00 AM,56.5
Investment Master,NDAQ,Financial,83.49,101.79,47.31,25.15,1.37,5.71,2.54,47214630000,107.25,28.46,2.25,33.29,57.81,23.15,0.79,0.99,21.35,75.48,1.4,8.73,1.96,7/23/2026 8:30:00 AM,56.5
Investment Master,FTI,Energy,70.39,77.78,57.12,26.93,1.04,2.76,0.26,28064630000,76.4,8.54,10.46,92.99,22.49,10.65,0.39,0.72,1.0,99.79,1.91,14.78,3.74,7/30/2026 8:30:00 AM,56.3
Investment Master,DT,Technology,43.54,56.65,55.22,81.22,1.16,6.29,0.32,12690860000,45.59,4.71,19.44,-54.84,81.56,8.06,0.06,0.72,1.09,99.54,1.77,9.05,3.14,5/13/2026 8:30:00 AM,56.3
Investment Master,CFG,Financial,68.56,72.94,52.25,16.24,0.45,2.39,0.89,28992780000,76.56,11.67,2.69,46.43,,15.09,0.47,1.01,0.95,98.43,1.4,16.05,3.83,7/16/2026 8:30:00 AM,56.1
Investment Master,CPRX,Healthcare,31.5,32.56,70.42,18.11,0.85,6.46,1.15,3856150000,31.67,0.54,5.63,12.37,79.62,37.08,0.0,0.75,8.8,82.96,2.8,7.95,7.12,5/11/2026 4:30:00 PM,56.1
Investment Master,NTNX,Technology,53.0,82.43,61.94,55.53,1.92,5.21,0.52,14326980000,58.21,9.83,10.03,19.25,87.08,10.03,,0.61,2.52,88.34,2.1,20.31,7.71,5/27/2026 4:30:00 PM,56.1
Investment Master,CARG,Consumer Cyclical,34.19,39.42,61.52,22.42,0.99,3.22,0.39,3083500000,37.71,10.3,8.17,-8.8,88.61,15.57,0.79,1.17,20.28,92.2,1.81,7.69,10.7,5/7/2026 4:30:00 PM,55.9
Investment Master,UPWK,Communication Services,8.56,22.84,48.28,10.67,0.37,1.34,0.93,1057319999,12.44,45.33,1.44,-12.0,77.54,13.81,0.67,0.99,5.19,96.7,2.4,23.77,20.3,5/7/2026 4:30:00 PM,55.7
Investment Master,HAYW,Industrials,15.89,17.73,54.16,22.0,1.44,3.0,0.26,3447540000,17.25,8.56,11.53,62.54,45.02,13.98,0.63,1.09,2.76,100.64,2.4,9.88,4.68,4/29/2026 8:30:00 AM,55.6
Investment Master,KLAC,Technology,231.99,307.39,49.51,65.58,1.88,23.15,2.01,303042800000,231.65,-0.15,11.52,11.65,59.91,35.68,1.05,1.43,1.07,91.88,1.97,40.76,3.15,4/29/2026 4:30:00 PM,55.5
Investment Master,EME,Industrials,784.35,952.0,42.99,26.25,1.87,1.96,0.1,34856730000,1000.14,27.51,19.67,30.04,19.29,7.54,0.13,1.14,0.74,97.65,1.91,1.23,2.8,4/29/2026 8:30:00 AM,55.4
Investment Master,PB,Financial,70.29,77.2,45.61,12.74,0.82,4.71,0.38,8424590000,79.62,13.27,12.3,-14.8,,29.54,0.3,0.66,4.33,73.68,2.47,6.45,5.63,7/29/2026 8:30:00 AM,55.2
Investment Master,VST,Utilities,156.89,219.83,50.59,26.2,0.17,3.21,,52900960000,230.18,46.71,-10.0,407.29,14.65,12.45,3.56,1.42,0.95,91.25,1.38,15.36,4.6,5/7/2026 8:30:00 AM,54.8
Investment Master,MGY,Energy,26.32,32.76,46.01,15.27,0.73,3.8,1.62,5013210000,32.94,25.15,2.34,-0.28,46.04,24.06,0.2,0.71,0.94,111.17,1.9,19.82,10.82,5/6/2026 4:30:00 PM,54.7
Investment Master,PWR,Industrials,677.3,788.75,46.0,92.92,1.86,3.37,0.13,101635740000,806.5,19.08,26.33,51.81,13.3,3.67,0.7,1.23,0.94,94.35,1.69,3.81,2.56,4/30/2026 8:30:00 AM,54.2
Investment Master,RYAN,Financial,40.53,67.7,63.68,55.07,1.73,3.37,0.23,10685640000,43.5,7.33,14.57,158.3,,3.43,5.88,0.59,12.65,88.05,2.29,14.28,12.63,7/30/2026 4:30:00 PM,54.2
Investment Master,DIS,Communication Services,96.7,123.4,41.41,15.47,1.08,1.72,0.23,167920640000,130.44,34.89,7.45,-29.76,31.63,11.53,0.44,1.4,0.16,78.37,1.44,24.14,1.39,5/6/2026 8:30:00 AM,54.1
Investment Master,ZS,Technology,140.9,337.0,51.84,,1.71,7.18,0.28,22784870000,192.15,36.37,25.43,-224.81,76.29,-2.44,0.79,0.95,35.17,54.31,1.48,11.88,11.33,5/26/2026 4:30:00 PM,54.0
Investment Master,CRWV,Technology,92.47,156.46,44.9,,,8.1,0.07,50448890000,141.12,52.61,111.69,-76.43,34.82,-25.58,7.39,7.22,37.95,44.86,1.9,69.01,20.39,5/7/2026 4:30:00 PM,53.2
Investment Master,XYL,Industrials,118.62,154.27,61.11,29.47,1.97,3.1,1.14,28195200000,152.31,28.4,2.71,14.41,38.48,10.8,0.19,1.02,0.35,97.0,1.77,8.17,3.45,7/28/2026 8:30:00 AM,53.1
Investment Master,FTNT,Technology,153.8,163.56,58.65,59.43,3.95,15.85,0.79,112684980000,114.85,-25.33,20.13,28.98,80.3,27.49,0.5,1.08,17.23,70.72,2.8,18.8,3.1,7/29/2026 4:30:00 PM,52.8
Investment Master,JCI,Industrials,140.23,151.18,47.03,25.08,1.17,3.5,0.43,85556510000,157.72,12.47,8.21,38.05,36.49,14.45,0.7,1.32,0.34,94.07,2.21,8.15,1.34,5/6/2026 8:30:00 AM,52.8
Investment Master,MWA,Industrials,25.0,31.0,42.92,18.97,2.2,2.67,0.48,3911780000,31.0,24.0,5.52,15.29,37.58,14.17,0.42,1.03,0.9,96.12,2.67,4.15,2.68,5/5/2026 4:30:00 PM,52.8
Investment Master,RGTI,Technology,17.18,58.16,39.95,,,569.92,2.87,5710610000,31.0,80.44,198.91,-148.42,-59.45,-2253.59,0.01,1.99,1.73,52.89,1.69,59.24,18.13,5/11/2026 4:30:00 PM,52.7
Investment Master,NXT,Technology,110.65,163.13,42.51,28.86,1.32,4.71,,16780439999,156.23,41.19,-4.74,-7.61,32.19,16.46,0.02,1.9,1.84,107.57,1.64,8.49,5.7,5/12/2026 4:30:00 PM,52.5
Investment Master,STM,Technology,69.96,81.42,48.81,454.88,0.28,5.01,0.22,62179750000,78.93,12.82,23.2,-32.33,33.84,1.17,0.14,1.93,0.0,12.19,1.93,11.28,1.27,7/23/2026 8:30:00 AM,52.5
Investment Master,ONTO,Technology,308.5,386.45,50.03,143.22,0.91,14.89,1.57,15345890000,366.0,18.64,9.51,-47.97,49.26,10.33,0.0,1.58,0.63,99.98,1.08,2.57,5.2,5/5/2026 4:30:00 PM,51.9
Investment Master,PYPL,Financial,44.16,79.5,51.61,8.28,1.37,1.14,0.13,38953780000,46.92,6.25,8.81,-6.09,41.43,14.87,0.58,1.33,0.11,78.11,2.91,54.35,6.17,7/28/2026 8:30:00 AM,51.8
Investment Master,APA,Energy,34.96,45.66,51.3,8.15,1.11,1.44,,12357320000,43.48,24.37,-11.72,32.16,41.44,17.8,0.7,0.36,0.49,100.5,2.7,27.86,7.92,5/6/2026 4:30:00 PM,51.5
Investment Master,PANW,Technology,315.1,368.15,56.4,259.19,5.85,24.21,0.78,256806510000,329.71,4.64,31.15,-159.65,71.05,7.95,0.07,0.91,1.01,80.46,1.6,22.53,2.79,6/2/2026 4:30:00 PM,51.4
Investment Master,ASB,Financial,29.8,31.5,51.59,10.36,1.04,2.0,0.68,4945060000,32.8,10.07,2.96,18.38,,19.35,0.89,0.78,14.67,89.74,2.2,7.44,5.25,7/23/2026 4:30:00 PM,51.1
Investment Master,ALRM,Technology,51.43,59.53,74.07,21.34,2.55,2.45,0.22,2543760000,60.0,16.66,11.04,-10.25,62.66,12.36,0.66,0.77,5.9,97.49,2.43,2.53,5.43,5/7/2026 4:30:00 PM,51.1
Investment Master,KEY,Financial,22.64,23.71,50.4,13.87,0.62,2.19,,24436910000,24.97,10.29,-1.18,33.12,,16.19,0.85,1.03,0.39,88.69,1.95,36.64,3.41,7/21/2026 8:30:00 AM,50.8
Investment Master,SN,Consumer Cyclical,149.52,154.03,65.0,30.14,1.39,3.21,0.21,21160130000,156.96,4.98,15.55,2.94,48.62,10.7,0.31,1.24,40.9,59.38,1.0,9.1,10.88,5/6/2026 8:30:00 AM,50.8
Investment Master,POWL,Industrials,236.46,328.01,36.09,46.21,2.12,7.61,1.18,8614630000,289.17,22.29,6.45,-1.12,30.05,16.51,0.0,1.17,21.38,80.3,1.86,2.69,9.41,5/4/2026 4:30:00 PM,50.8
Investment Master,DVN,Energy,43.1,52.71,49.03,11.96,0.5,2.95,0.96,49711910000,60.12,39.49,3.06,-74.64,23.26,13.45,0.56,0.43,1.64,47.92,1.36,29.53,2.6,5/5/2026 4:30:00 PM,50.7
Investment Master,FITB,Financial,55.76,58.52,57.23,18.7,0.72,3.59,0.15,50535930000,61.05,9.49,23.33,-78.19,,14.38,0.59,0.93,0.46,91.47,1.7,45.26,5.02,7/17/2026 8:30:00 AM,50.7
Investment Master,PFG,Financial,110.74,113.86,57.48,15.83,1.03,1.55,,23921210000,103.08,-6.92,-4.51,816.94,,10.1,0.33,0.89,0.77,81.43,3.0,9.39,4.38,7/27/2026 4:30:00 PM,50.7
Investment Master,VSNT,Communication Services,36.0,59.0,36.89,6.09,0.67,0.76,,5080330000,43.33,20.36,-1.17,-20.39,40.88,12.72,0.37,,0.53,83.17,2.62,2.71,1.93,5/14/2026 8:30:00 AM,50.4
Investment Master,BANC,Financial,20.12,21.61,51.68,15.5,0.33,1.7,3.04,3102550000,23.14,15.01,0.56,49.77,,11.39,0.99,0.75,3.3,97.0,1.27,9.01,6.04,4/22/2026 4:30:00 PM,50.3
Investment Master,FHN,Financial,25.25,26.56,52.75,12.66,0.89,2.4,2.03,11984100000,27.82,10.18,1.18,29.74,,20.05,0.6,0.63,1.33,86.92,2.19,16.34,3.49,7/15/2026 8:30:00 AM,50.2
Investment Master,AIG,Financial,80.94,87.29,64.72,14.3,0.88,1.61,,42914890000,88.1,8.85,-1.96,20.82,,11.86,0.23,0.54,0.29,98.04,2.33,10.52,1.99,4/30/2026 4:30:00 PM,49.9
Investment Master,OKTA,Technology,145.0,153.2,72.34,105.32,3.01,8.41,0.75,25202070000,122.56,-15.48,11.19,20.1,77.44,8.24,0.06,0.77,5.0,93.18,1.76,7.85,4.76,5/28/2026 4:30:00 PM,49.6
Investment Master,ETN,Industrials,407.54,436.76,50.44,39.84,1.79,5.55,0.33,158247780000,469.41,15.18,16.84,-9.15,36.89,13.99,1.11,1.18,0.2,87.78,1.61,9.43,2.43,5/5/2026 8:30:00 AM,49.5
Investment Master,IBM,Technology,289.51,332.46,56.75,25.6,2.6,3.95,0.42,272106190000,299.05,3.3,9.46,14.44,57.8,15.61,2.12,0.67,0.1,66.15,1.92,29.94,3.19,7/22/2026 4:30:00 PM,49.4
Investment Master,MC,Financial,64.58,78.21,45.07,23.19,1.35,3.44,0.8,5258000000,71.8,11.18,4.3,-24.43,,14.46,0.55,1.84,1.01,108.97,2.82,4.28,5.81,4/29/2026 4:30:00 PM,49.3
Investment Master,ZION,Financial,68.64,71.26,57.0,10.67,1.32,2.05,,10096380000,72.52,5.65,-1.33,37.45,,19.2,0.36,0.8,1.59,80.65,2.54,6.88,4.75,7/20/2026 4:30:00 PM,49.3
Investment Master,COP,Energy,110.72,135.87,50.32,18.83,0.89,2.33,,134889510000,142.54,28.74,-5.2,-20.22,23.54,12.61,0.36,0.11,0.1,87.33,1.73,23.94,1.97,4/30/2026 8:30:00 AM,48.9
Investment Master,MTB,Financial,234.63,243.57,56.88,13.14,1.04,2.6,1.7,34360410000,246.14,4.91,1.53,24.62,,20.98,0.68,0.58,0.36,93.88,2.59,6.15,4.22,7/15/2026 8:30:00 AM,48.6
Investment Master,MTDR,Energy,52.8,66.84,52.4,13.6,0.4,1.83,,6556610000,72.2,36.74,-6.42,-115.17,38.9,13.45,0.62,0.75,7.29,95.0,1.43,12.76,11.09,5/6/2026 4:30:00 PM,48.6
Investment Master,FNB,Financial,18.41,19.59,48.46,11.35,0.94,2.43,3.16,6553300000,20.78,12.87,0.77,18.03,,21.7,0.65,0.87,1.62,88.62,1.33,29.73,8.49,7/16/2026 4:30:00 PM,48.2
Investment Master,LAUR,Consumer Defensive,39.84,40.15,70.1,21.01,0.87,3.21,0.21,5576730000,40.25,1.03,15.43,-14.91,26.92,16.08,0.69,0.39,7.51,94.89,1.33,5.17,3.99,7/30/2026 8:30:00 AM,48.1
Investment Master,MBLY,Consumer Cyclical,9.22,20.18,50.5,,1.29,3.86,0.14,7765040000,12.49,35.47,27.4,-3620.7,47.37,-203.97,0.0,1.16,79.84,22.15,2.31,29.57,17.42,4/23/2026 8:30:00 AM,48.0
Investment Master,WBS,Financial,75.45,77.69,53.54,12.36,0.95,2.75,1.29,12224900000,75.25,-0.27,2.14,15.16,,22.37,0.59,1.01,0.75,92.06,2.85,11.88,7.39,4/28/2026 4:30:00 PM,47.6
Investment Master,MSI,Technology,420.54,492.21,57.98,33.9,2.4,5.88,0.8,69807780000,509.2,21.08,7.36,-13.97,49.07,17.61,3.77,0.88,0.41,90.08,1.47,3.02,1.83,5/7/2026 4:30:00 PM,47.3
Investment Master,NTLA,Healthcare,17.0,28.25,61.46,,,35.94,,2375280000,26.29,54.65,-9.5,26.48,76.32,-597.04,0.13,1.78,4.44,76.42,2.29,50.32,37.68,5/11/2026 8:30:00 AM,47.3
Investment Master,NET,Technology,268.6,276.82,65.65,,5.23,40.96,1.22,95385980000,247.45,-7.87,33.54,41.55,73.3,-3.72,2.31,1.65,10.45,79.91,1.84,8.94,2.81,5/7/2026 4:30:00 PM,47.0
Investment Master,EQIX,Real Estate,1015.97,1128.73,38.19,70.26,3.57,10.62,1.08,100199280000,1206.07,18.71,9.84,19.96,27.71,15.07,1.63,0.97,0.32,100.38,1.45,1.89,1.92,7/29/2026 4:30:00 PM,46.8
Investment Master,RF,Financial,29.82,31.53,55.63,12.37,0.96,2.66,4.67,25447780000,31.57,5.87,0.57,21.53,,22.3,0.34,1.02,0.3,85.96,2.75,53.96,6.34,7/17/2026 8:30:00 AM,46.6
Investment Master,PR,Energy,19.36,22.68,53.64,22.53,0.51,3.19,3.75,16209900000,25.25,30.42,0.85,-88.07,31.86,12.82,0.33,0.48,10.85,84.8,1.19,25.38,3.4,5/6/2026 4:30:00 PM,46.1
Investment Master,CRSP,Healthcare,58.95,78.48,59.78,,,1386.75,20.23,5685660000,82.15,39.36,68.55,19.13,-5283.4,-13856.54,0.43,1.72,7.16,72.81,1.92,26.57,29.68,5/4/2026 4:30:00 PM,45.8
Investment Master,FOX,Communication Services,47.95,68.18,40.86,12.66,1.38,1.31,,21219380000,71.13,48.34,-8.63,-48.79,34.37,10.56,0.69,0.58,68.31,34.06,2.11,11.56,8.69,5/11/2026 8:30:00 AM,45.7
Investment Master,GFS,Technology,70.6,92.55,42.99,50.72,1.2,5.66,1.83,38738270000,82.05,16.22,3.09,-51.3,26.11,11.37,0.15,1.78,76.16,25.65,2.08,6.38,4.88,5/5/2026 8:30:00 AM,45.6
Investment Master,FLNC,Utilities,15.86,33.5,37.48,,,1.13,0.15,2923850000,19.33,21.88,7.71,33.88,11.1,-1.62,1.09,2.77,24.49,72.46,2.78,25.44,25.37,5/6/2026 4:30:00 PM,44.6
Investment Master,ACLS,Technology,139.01,193.77,40.7,43.31,32.58,5.05,1.52,4272319999,169.67,22.06,3.32,-66.35,43.07,11.93,0.07,1.91,1.42,111.7,2.67,1.91,6.32,5/7/2026 4:30:00 PM,44.4
Investment Master,CARR,Industrials,66.75,81.09,41.6,43.85,1.77,2.54,1.08,55441250000,76.64,14.82,2.36,-39.54,25.18,5.98,0.93,1.31,4.74,89.82,2.0,16.62,2.1,4/30/2026 8:30:00 AM,43.9
Investment Master,INTC,Technology,115.54,142.36,47.08,,0.94,10.8,1.5,580683950000,107.4,-7.05,7.18,-288.04,35.9,-5.9,0.4,2.22,15.51,62.03,2.52,143.87,3.39,7/23/2026 4:30:00 PM,42.0
Investment Master,BMI,Technology,148.0,249.58,63.21,33.47,4.66,4.82,,4319470000,152.12,2.78,-8.97,-28.33,41.37,14.56,0.0,0.64,0.69,107.45,2.2,4.31,14.86,7/22/2026 8:30:00 AM,41.6
Investment Master,TEM,Healthcare,56.98,104.32,56.13,,,7.5,0.21,10231600000,66.06,15.94,36.12,-77.97,62.22,-22.2,3.17,3.46,40.94,53.08,2.1,38.06,35.89,5/5/2026 4:30:00 PM,40.6
Investment Master,MGM,Consumer Cyclical,46.22,51.6,49.93,63.75,,0.67,0.16,11824630000,49.41,6.9,4.15,-5.9,38.26,1.06,13.02,1.31,27.43,68.37,2.31,20.82,11.22,7/29/2026 4:30:00 PM,40.2
Investment Master,HON,Industrials,220.36,260.17,40.65,15.62,2.4,1.76,,69815900000,257.62,16.91,-6.9,-42.16,38.06,11.37,2.78,0.86,0.1,79.66,2.0,19.34,6.11,7/23/2026 8:30:00 AM,37.5
Investment Master,QBTS,Technology,20.93,46.75,41.55,,,623.27,,7753420000,38.31,83.04,-80.95,-164.55,32.92,-2957.23,0.04,2.13,3.55,47.62,1.31,55.75,15.6,5/12/2026 8:30:00 AM,36.2
Investment Master,DOW,Basic Materials,29.03,42.74,37.43,,,0.53,,20923120000,37.18,28.07,-6.11,-69.17,5.98,-7.27,1.29,0.43,0.26,74.28,2.26,30.69,4.27,7/23/2026 8:30:00 AM,35.8
Investment Master,FCEL,Industrials,25.0,37.88,52.11,,,10.07,,1690210000,22.0,-12.0,-4.86,18.77,-18.2,-134.32,0.19,2.38,0.32,37.31,2.89,6.85,10.17,6/8/2026 8:30:00 AM,34.5
Investment Master,SMR,Industrials,8.93,57.43,37.94,,,174.81,,3263740000,15.85,77.49,-95.78,-25.52,19.69,-2066.55,0.0,2.27,3.08,49.12,2.36,69.5,20.72,5/7/2026 4:30:00 PM,33.4
Investment Master,PRME,Healthcare,4.67,6.94,77.38,,,209.3,,843480000,7.12,52.46,-41.13,30.04,-85.35,-4917.55,1.49,2.19,47.42,43.33,1.46,32.53,34.26,5/7/2026 8:30:00 AM,31.0
Investment Master,BKSY,Industrials,26.51,52.88,40.19,,,10.06,,983760000,39.17,47.76,-29.68,-97.33,36.21,-89.06,2.61,2.6,14.92,62.64,1.62,7.99,25.3,5/7/2026 8:30:00 AM,28.7
Investment Master,NVTS,Technology,14.11,34.17,35.7,,,82.57,,3343990000,14.46,2.48,-38.66,-63.95,-16.69,-330.67,0.02,3.85,13.39,44.33,2.88,37.75,18.39,5/5/2026 4:30:00 PM,23.2
Investment Master,AI,Technology,8.76,30.11,38.47,,,5.44,,1361740000,8.82,0.68,-52.54,-32.13,30.92,-187.95,0.09,2.07,12.57,55.45,3.4,45.23,33.28,6/3/2026 4:30:00 PM,23.1
Speculative Investments,DRAM,Financial,63.83,81.34,49.11,,,,,,,,,,,,,,,,,8.35,,,100.0
Speculative Investments,NNE,Industrials,19.25,60.88,38.92,,,,,1002600000,45.6,136.88,,69.08,,,0.0,5.33,17.8,46.18,1.33,11.48,26.83,5/14/2026 4:30:00 PM,82.6
Speculative Investments,GENB,Healthcare,15.87,18.18,54.52,,,,,2034370000,25.4,60.05,,,,,0.13,,57.06,19.45,1.0,4.55,8.26,5/7/2026 8:30:00 AM,78.4
Speculative Investments,OCTV,Technology,16.72,30.01,43.64,,22.94,,,4487340000,23.01,37.62,,,,,0.01,,21.88,0.11,1.67,0.78,0.37,06/03/2026,69.4
Speculative Investments,OKLO,Utilities,48.08,193.79,35.99,,,,,8366350000,89.53,86.21,,-173.38,,,0.0,1.17,16.05,52.98,2.05,27.22,18.63,5/12/2026 4:30:00 PM,61.3
Speculative Investments,PSUS,Financial,37.06,44.0,40.43,,,,,3706000000,39.5,6.58,,,,,,,,10.67,,0.19,0.19,,58.6
Speculative Investments,QS,Consumer Cyclical,6.7,19.07,40.29,,,,,4121470000,7.0,4.48,,20.98,,,0.06,2.66,19.33,36.69,3.5,94.7,19.08,7/22/2026 4:30:00 PM,52.4
Speculative Investments,INFQ,Technology,11.79,27.5,41.68,,,271.94,,2572550000,21.0,78.12,,-63925.0,21.04,-1027.12,0.01,4.03,14.17,15.09,1.0,8.23,4.39,5/14/2026 4:30:00 PM,49.5
Speculative Investments,UEC,Energy,9.99,20.34,36.82,,,244.74,,4943770000,18.25,82.68,,-51.78,-99.39,-513.24,0.0,1.22,1.91,80.55,1.22,57.86,11.92,6/9/2026 8:30:00 AM,44.0
Speculative Investments,WULF,Financial,24.0,29.84,48.43,,,70.77,,11892780000,38.44,60.17,-1.14,-530.69,3.62,-611.46,,3.78,30.84,80.53,1.05,108.65,31.71,5/8/2026 8:30:00 AM,31.5
